time_utc,band,de_call,dx_call,de_grid,dx_grid,distance_km,analytic_daylight_fraction,analytic_dark_fraction,sample9_daylight_fraction,sample9_dark_fraction,sample9_min_elevation_deg,sample9_max_elevation_deg,dark_abs_delta,daylight_abs_delta
2026-06-18T18:14:45Z,160m,YO5PLD-#,R7NA,KN05NR,LN07CQ,1467.418269,0.124213,0.184326,0.111111,0.222222,-7.588340,1.080342,0.037896,0.013102
2026-06-18T18:14:30Z,160m,OE3GBB-#,R7NA,JN87AQ,LN07CQ,1801.577012,0.403110,0.123502,0.444444,0.111111,-7.560121,5.110895,0.012391,0.041334
2026-06-18T18:14:15Z,160m,DD3SP-#,R7NA,JO72EN65,LN07CQ,1908.046194,0.528121,0.096035,0.555556,0.111111,-7.531876,8.428611,0.015076,0.027435
2026-06-18T18:13:44Z,160m,RW2Z-#,R9SAP,KO81SG,LO63TQ,1119.207927,0.000000,0.429318,0.000000,0.444444,-7.715164,-3.676995,0.015126,0.000000
2026-06-18T18:10:29Z,160m,UA3ZUX-#,UA9ZZ,KO90DK,NO22QH,3216.683015,0.000000,0.837382,0.000000,0.777778,-14.245513,-4.246266,0.059604,0.000000
2026-06-18T18:06:55Z,160m,M0EYT-#,RU3TMP/R,IO80XS,LN39,3433.465912,0.690164,0.084864,0.666667,0.111111,-8.258669,18.306271,0.026247,0.023497
2026-06-18T18:04:59Z,160m,UI4I-#,RC9WC,LO43PM,LO85GK82,514.263246,0.000000,0.610701,0.000000,0.555556,-6.414177,-5.728446,0.055145,0.000000
2026-06-18T18:03:59Z,160m,UA3ZUX-#,RC9WC,KO90DK,LO85GK82,1338.255592,0.000000,0.125776,0.000000,0.222222,-6.343559,-3.515031,0.096447,0.000000
2026-06-18T18:03:45Z,160m,JH6QOK-#,UI4I,PM51MR,LO43PM,6705.291465,0.000000,0.983229,0.000000,0.888889,-21.963301,-5.619989,0.094340,0.000000
2026-06-18T18:02:45Z,160m,UA3245SWL-#,UI4I,KO85NT,LO43PM,821.583116,0.132713,0.000000,0.222222,0.000000,-5.531556,0.846883,0.000000,0.089509
2026-06-18T18:02:45Z,160m,OH5AE-#,UI4I,KP30FR,LO43PM,1582.288255,0.599635,0.000000,0.555556,0.000000,-5.531556,8.283729,0.000000,0.044079
2026-06-18T18:02:45Z,160m,SM2GHI-#,UI4I,KP25AX,LO43PM,1954.095346,0.685125,0.000000,0.666667,0.000000,-5.531556,12.035832,0.000000,0.018458
2026-06-18T18:02:30Z,160m,AA6KL-#,R96EOX/R,CM87WJ48,RQ26,5540.084414,1.000000,0.000000,1.000000,0.000000,19.397116,59.417712,0.000000,0.000000
2026-06-18T18:02:15Z,160m,DK8FT-#,RG5A,JN58OE,KN93,2201.843445,0.542185,0.134418,0.555556,0.222222,-8.491687,10.054513,0.087804,0.013370
2026-06-18T18:02:15Z,160m,S53M-#,RG5A,JN86CR,KN93,1817.355509,0.428816,0.167756,0.444444,0.222222,-8.491687,6.377264,0.054466,0.015629
2026-06-18T18:00:45Z,160m,TA4/G8SCU-#,RG5A,KM56VO,KN93,981.203120,0.000000,1.000000,0.000000,1.000000,-8.617934,-8.295835,0.000000,0.000000
2026-06-18T18:00:45Z,160m,TA4/G8SCU-#,RZ6ASO,KM56VO,KN95IL,1143.674757,0.000000,1.000000,0.000000,1.000000,-8.617934,-6.776368,0.000000,0.000000
2026-06-18T18:00:45Z,160m,OE3GBB-#,RZ6ASO,JN87AQ,KN95IL,1743.196813,0.513275,0.055823,0.555556,0.111111,-6.776368,7.145504,0.055289,0.042281
2026-06-18T18:00:45Z,160m,OE3GBB-#,RG5A,JN87AQ,KN93,1838.489950,0.462718,0.148786,0.444444,0.222222,-8.295835,7.145504,0.073436,0.018274
2026-06-18T18:00:30Z,160m,YO5PLD-#,RG5A,KN05NR,KN93,1433.277615,0.278116,0.197942,0.333333,0.222222,-8.263101,3.185999,0.024280,0.055218
2026-06-18T18:00:30Z,160m,YO5PLD-#,RZ6ASO,KN05NR,KN95IL,1365.391475,0.320615,0.075169,0.333333,0.111111,-6.744708,3.185999,0.035942,0.012718
2026-06-18T18:00:28Z,160m,K9PSX-#,K0KPS,DM09NK,DM79KQ,1177.872818,1.000000,0.000000,1.000000,0.000000,60.680780,69.206034,0.000000,0.000000
2026-06-18T18:00:28Z,160m,K9PSX-#,KY0R,DM09NK,DM78PF,1233.128080,1.000000,0.000000,1.000000,0.000000,60.680780,70.480550,0.000000,0.000000
2026-06-18T17:59:12Z,160m,G7RAU-#,BH8WZL,IN79JX,OL15,9059.073231,0.336855,0.569557,0.333333,0.555556,-39.610586,21.289619,0.014002,0.003521
2026-06-18T17:59:00Z,160m,DL8LAS-#,OK0EV,JO54EF,JO70UF,573.925990,1.000000,0.000000,1.000000,0.000000,8.742497,13.352988,0.000000,0.000000
2026-06-18T17:58:47Z,160m,IW9GDC-#,UA9ZZ,JM78SD27UB,NO22QH,5461.291873,0.183812,0.490413,0.222222,0.444444,-14.134302,3.411377,0.045968,0.038410
2026-06-18T17:57:45Z,160m,TA4/G8SCU-#,RG7M,KM56VO,KN97RG,1343.382879,0.000000,0.829400,0.000000,0.777778,-8.140841,-5.535774,0.051623,0.000000
2026-06-18T17:57:30Z,160m,SM4JST/RX3-#,RG7M,JO79,KN97RG,2095.302759,0.706470,0.000000,0.666667,0.000000,-5.505208,13.249011,0.000000,0.039803
2026-06-18T17:57:30Z,160m,DD3SP-#,RG7M,JO72EN65,KN97RG,1878.653802,0.660576,0.000000,0.666667,0.000000,-5.505208,10.710077,0.000000,0.006091
2026-06-18T17:57:30Z,160m,OH5AE-#,RG7M,KP30FR,KN97RG,1713.816616,0.615734,0.000000,0.555556,0.000000,-5.505208,8.817980,0.000000,0.060179
2026-06-18T17:57:30Z,160m,UA3245SWL-#,RG7M,KO85NT,KN97RG,963.254923,0.201268,0.000000,0.222222,0.000000,-5.505208,1.388390,0.000000,0.020954
2026-06-18T17:57:30Z,160m,JH6QOK-#,RG7M,PM51MR,KN97RG,7590.359685,0.000000,0.980935,0.000000,0.888889,-22.826680,-5.505208,0.092046,0.000000
2026-06-18T17:57:30Z,160m,YO5PLD-#,RG7M,KN05NR,KN97RG,1410.371748,0.397599,0.000000,0.444444,0.000000,-5.505208,3.636499,0.000000,0.046846
2026-06-18T17:57:30Z,160m,SM7GXQ-#,RG7M,JO86FP,KN97RG,1875.404036,0.673461,0.000000,0.666667,0.000000,-5.505208,11.354005,0.000000,0.006794
2026-06-18T17:49:00Z,160m,G4IRN-#,G8BCG,IO82MO,IO70RK,264.642894,1.000000,0.000000,1.000000,0.000000,21.968563,22.558792,0.000000,0.000000
2026-06-18T17:49:00Z,160m,DL8LAS-#,OK0EV,JO54EF,JO70UF,573.925990,1.000000,0.000000,1.000000,0.000000,10.186373,14.719469,0.000000,0.000000
2026-06-18T17:48:41Z,160m,G7RAU-#,G8BCG,IN79JX,IO70RK,69.628479,1.000000,0.000000,1.000000,0.000000,22.608451,22.951371,0.000000,0.000000
2026-06-18T17:47:00Z,160m,OE3GBB-#,UA6BRD,JN87AQ,LN05GK55AA,1881.712859,0.606675,0.000000,0.555556,0.000000,-5.984188,9.224606,0.000000,0.051119
2026-06-18T17:46:59Z,160m,EX8MCD-#,UA9ZZ,MN72HV26,NO22QH,1318.402809,0.000000,1.000000,0.000000,1.000000,-21.432255,-13.935168,0.000000,0.000000
2026-06-18T17:42:45Z,160m,YO5PLD-#,UA6BRD,KN05NR,LN05GK55AA,1507.681328,0.520097,0.000000,0.555556,0.000000,-5.431299,5.885521,0.000000,0.035459
2026-06-18T17:42:30Z,160m,TA4/G8SCU-#,UA6BRD,KM56VO,LN05GK55AA,1224.608727,0.000000,0.000000,0.000000,0.000000,-5.667667,-5.398558,0.000000,0.000000
2026-06-18T17:42:29Z,160m,UA3ZUX-#,UA6BRD,KO90DK,LN05GK55AA,580.616810,0.000000,0.000000,0.000000,0.000000,-5.396374,-0.982370,0.000000,0.000000
2026-06-18T17:32:00Z,160m,DL8LAS-#,OK0EV,JO54EF,JO70UF,573.925990,1.000000,0.000000,1.000000,0.000000,12.688074,17.079256,0.000000,0.000000
2026-06-18T17:29:01Z,160m,KD7EFG-#,AT3T,DN31UO,ML80MS,13012.927824,0.601841,0.341704,0.555556,0.333333,-41.303690,58.874334,0.008370,0.046286
2026-06-18T17:16:15Z,160m,DS3PIC-#,A62IZ/R,PM36OG,LN46,6354.012470,0.000000,0.986589,0.000000,0.888889,-25.471774,-5.655166,0.097700,0.000000
2026-06-18T17:14:00Z,160m,OE3GBB-#,UA3ZUX,JN87AQ,KO90DK,1643.190903,1.000000,0.000000,1.000000,0.000000,2.618059,14.371819,0.000000,0.000000
2026-06-18T17:06:14Z,160m,HA1SU-#,BA5AN,JN87PO06,PM00LL,8481.175341,0.288085,0.596333,0.333333,0.555556,-33.633008,14.785365,0.040777,0.045249
2026-06-18T17:05:59Z,160m,HA1SU-#,G8OO,JN87PO06,JO02KS,1298.343919,1.000000,0.000000,1.000000,0.000000,14.825280,26.146044,0.000000,0.000000
2026-06-18T17:03:00Z,160m,W1NT-6-#,CU0TVT,FN42LU,KM38,7776.089755,1.000000,0.000000,1.000000,0.000000,5.312948,70.220881,0.000000,0.000000
2026-06-18T16:50:53Z,160m,KD7EFG-#,TA4A,DN31UO,KM57GS,10417.626314,1.000000,0.000000,1.000000,0.000000,4.630345,53.202895,0.000000,0.000000
2026-06-18T16:48:00Z,160m,M1GEO-#,G0TMX,JO02EH,JO02IF,24.500957,1.000000,0.000000,1.000000,0.000000,28.948175,29.154162,0.000000,0.000000
2026-06-18T16:39:38Z,160m,KD7EFG-#,HA7A,DN31UO,JN49CX,8302.566818,1.000000,0.000000,1.000000,0.000000,25.396622,53.392684,0.000000,0.000000
2026-06-18T16:35:30Z,160m,K3DFL-#,OM1CCK,FN20JD,JO84,6614.278440,1.000000,0.000000,1.000000,0.000000,21.385938,72.356633,0.000000,0.000000
2026-06-18T16:27:14Z,160m,JL1UXH-#,JA9RRH,PM95UO86,PM87OK,302.410571,0.000000,1.000000,0.000000,1.000000,-25.978537,-25.185934,0.000000,0.000000
2026-06-18T16:27:00Z,160m,DS3PIC-#,JA9RRH,PM36OG,PM87OK,898.706560,0.000000,1.000000,0.000000,1.000000,-28.936968,-25.204803,0.000000,0.000000
2026-06-18T16:27:00Z,160m,9V1RS-#,JA9RRH,OJ11XJ,PM87OK,5255.386512,0.000000,1.000000,0.000000,1.000000,-63.492400,-25.204803,0.000000,0.000000
2026-06-18T16:25:45Z,160m,DS3PIC-#,7L1QCJ,PM36OG,PM52FX,471.524412,0.000000,1.000000,0.000000,1.000000,-31.428819,-28.998662,0.000000,0.000000
2026-06-18T16:23:45Z,160m,JH6QOK-#,7L1QCJ,PM51MR,PM52FX,149.403321,0.000000,1.000000,0.000000,1.000000,-32.595505,-31.555837,0.000000,0.000000
2026-06-18T16:22:56Z,160m,KD7EFG-#,NA4E,DN31UO,EM86RN18GX,2614.495794,1.000000,0.000000,1.000000,0.000000,47.141294,70.246777,0.000000,0.000000
2026-06-18T15:56:55Z,160m,KD7EFG-#,K5OA,DN31UO,DM13JN96,993.169104,1.000000,0.000000,1.000000,0.000000,38.441164,42.322500,0.000000,0.000000
2026-06-18T15:54:45Z,160m,JH6QOK-#,JN3LNI,PM51MR,PM74XT,571.252186,0.000000,1.000000,0.000000,1.000000,-34.124696,-30.204309,0.000000,0.000000
2026-06-18T15:51:58Z,160m,KD7EFG-#,K5EEE,DN31UO,EL98LM,3170.376497,1.000000,0.000000,1.000000,0.000000,41.400398,68.432583,0.000000,0.000000
2026-06-18T15:35:00Z,160m,M1GEO-#,G0UF,JO02EH,JO02,47.245953,1.000000,0.000000,1.000000,0.000000,39.795637,40.210746,0.000000,0.000000
2026-06-18T15:25:44Z,160m,BV2LD-#,LY5W,PL05QB,KO15UG,8204.164951,0.400258,0.513199,0.444444,0.555556,-40.983707,27.598701,0.042357,0.044186
2026-06-18T15:24:44Z,160m,BV2LD-#,BA4IAW,PL05QB,OM87,1443.624163,0.000000,1.000000,0.000000,1.000000,-40.947245,-28.028984,0.000000,0.000000
2026-06-18T15:24:44Z,160m,BV2LD-#,R4RY,PL05QB,LO45GE,6668.555118,0.250500,0.641619,0.333333,0.666667,-40.947245,13.913244,0.025048,0.082834
2026-06-18T15:24:44Z,160m,BV2LD-#,JG8FWH,PL05QB,QN03RB,2711.144994,0.000000,1.000000,0.000000,1.000000,-40.947245,-22.559946,0.000000,0.000000
2026-06-18T15:24:44Z,160m,BV2LD-#,R0ADK,PL05QB,NO56LL,4261.104994,0.000000,0.942493,0.000000,0.888889,-40.947245,-3.853540,0.053604,0.000000
2026-06-18T15:24:15Z,160m,6K2LYN/SDR-#,8H5AJT/R,PM37NL,MO67,4477.376224,0.105333,0.714175,0.111111,0.666667,-29.075459,3.503493,0.047508,0.005778
2026-06-18T15:24:14Z,160m,BV2LD-#,JF1VST,PL05QB,PM95LM,2044.679118,0.000000,1.000000,0.000000,1.000000,-40.928575,-30.352293,0.000000,0.000000
2026-06-18T15:24:14Z,160m,BV2LD-#,BG8PB,PL05QB,OL36IM,1476.497431,0.000000,1.000000,0.000000,1.000000,-40.928575,-35.519846,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,BI8EJM,PL05QB,OM18IG,2289.237342,0.000000,1.000000,0.000000,1.000000,-40.909614,-23.437600,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,OM3DX,PL05QB,KN08PO,8640.697800,0.412705,0.502971,0.444444,0.555556,-40.909614,29.101252,0.052584,0.031739
2026-06-18T15:23:44Z,160m,BV2LD-#,RW9MZ,PL05QB,MO74JW,5028.199648,0.026465,0.832697,0.111111,0.777778,-40.909614,1.127700,0.054919,0.084646
2026-06-18T15:23:44Z,160m,BV2LD-#,BD1AV,PL05QB,ON80GD,1736.452041,0.000000,1.000000,0.000000,1.000000,-40.909614,-25.326699,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,UA9LKL,PL05QB,MO27NC,5673.459347,0.139547,0.735905,0.222222,0.666667,-40.909614,6.722160,0.069239,0.082676
2026-06-18T15:23:44Z,160m,BV2LD-#,BH2XJD,PL05QB,PN11QS,1866.980291,0.000000,1.000000,0.000000,1.000000,-40.909614,-24.580438,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,RG5A,PL05QB,KN93,7532.562454,0.275860,0.621918,0.333333,0.555556,-40.909614,16.128106,0.066363,0.057473
2026-06-18T15:23:44Z,160m,BV2LD-#,BH1UWJ,PL05QB,ON80,1763.972204,0.000000,1.000000,0.000000,1.000000,-40.909614,-25.058587,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,JG5VFK,PL05QB,PM74GC,1619.718727,0.000000,1.000000,0.000000,1.000000,-40.909614,-32.272842,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,BA8BLK,PL05QB,OM21EC,1795.379708,0.000000,1.000000,0.000000,1.000000,-40.909614,-30.456835,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,BG8GVJ,PL05QB,OL39HP,1541.841112,0.000000,1.000000,0.000000,1.000000,-40.909614,-32.614937,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,BH8PSM,PL05QB,OL36IO,1477.020909,0.000000,1.000000,0.000000,1.000000,-40.909614,-35.396340,0.000000,0.000000
2026-06-18T15:23:44Z,160m,BV2LD-#,BG7ZHS,PL05QB,OK49,1414.573933,0.000000,1.000000,0.000000,1.000000,-42.711688,-40.909614,0.000000,0.000000
2026-06-18T15:23:30Z,160m,DL0PF-#,SK7XOV,JN68RN,KP46,2185.365831,1.000000,0.000000,1.000000,0.000000,25.506469,34.319225,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,BG0DRM,PL05QB,NN01,4125.804803,0.000000,1.000000,0.000000,1.000000,-40.900024,-11.113286,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,JR2EVU,PL05QB,PM85,1892.589721,0.000000,1.000000,0.000000,1.000000,-40.900024,-30.652425,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,IQ7KM,PL05QB,JN81DF44,9357.175808,0.437220,0.482635,0.444444,0.444444,-40.900024,32.213796,0.038190,0.007224
2026-06-18T15:23:29Z,160m,BV2LD-#,BI2QMT,PL05QB,PN12,1944.663710,0.000000,1.000000,0.000000,1.000000,-40.900024,-23.820299,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,JS1RQB,PL05QB,QM05CM,2143.866254,0.000000,1.000000,0.000000,1.000000,-40.900024,-30.188837,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,UA6HRB,PL05QB,LN14LM,7198.913948,0.245674,0.647702,0.222222,0.666667,-40.900024,13.788680,0.018965,0.023452
2026-06-18T15:23:29Z,160m,BV2LD-#,JA9PHV,PL05QB,PM86CB,1870.174005,0.000000,1.000000,0.000000,1.000000,-40.900024,-30.180286,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,BD7PWV,PL05QB,OL62MM,893.520365,0.000000,1.000000,0.000000,1.000000,-41.380102,-40.900024,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,R0AF,PL05QB,NP60MI,4482.379800,0.000000,0.878289,0.000000,0.888889,-40.900024,-1.149805,0.010600,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,BD7KWU,PL05QB,OL62KV,896.354862,0.000000,1.000000,0.000000,1.000000,-41.062560,-40.900024,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,BA7SAY,PL05QB,OL53LL,1070.183883,0.000000,1.000000,0.000000,1.000000,-40.900024,-39.792815,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,BI8SCC,PL05QB,OL02IA,2131.535964,0.000000,1.000000,0.000000,1.000000,-40.900024,-36.660184,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,BG2FYO,PL05QB,PN35HS,2349.954901,0.000000,1.000000,0.000000,1.000000,-40.900024,-20.769279,0.000000,0.000000
2026-06-18T15:23:29Z,160m,BV2LD-#,BI4MPH,PL05QB,PM07QM,1385.303461,0.000000,1.000000,0.000000,1.000000,-40.900024,-28.596669,0.000000,0.000000
2026-06-18T15:21:56Z,160m,VK4TUX-#,JH4BYS,QG62EI,PM64RM,7193.433440,0.000000,1.000000,0.000000,1.000000,-71.076816,-31.963148,0.000000,0.000000
2026-06-18T15:21:00Z,160m,VK5ARG-2,JH4BYS,PF95IT,PM64RM,7659.556485,0.000000,1.000000,0.000000,1.000000,-82.496580,-31.975943,0.000000,0.000000
2026-06-18T15:20:45Z,160m,DS3PIC-#,JH4BYS,PM36OG,PM64RM,598.863843,0.000000,1.000000,0.000000,1.000000,-31.979227,-30.253242,0.000000,0.000000
2026-06-18T15:20:15Z,160m,JN3LNI-#,JH4BYS,PM74XT,PM64RM,230.919985,0.000000,1.000000,0.000000,1.000000,-31.985614,-31.522108,0.000000,0.000000
2026-06-18T15:19:00Z,160m,DK8JV-#,DA6PM,JO31LG89,JO31LF,4.633122,1.000000,0.000000,1.000000,0.000000,38.875536,38.883418,0.000000,0.000000
2026-06-18T15:09:47Z,160m,KD7EFG-#,NA4EA,DN31UO,FM04MU,2986.570387,1.000000,0.000000,1.000000,0.000000,33.521166,60.112353,0.000000,0.000000
2026-06-18T14:53:28Z,160m,JA7OXV-#,JN3LNI,QM07LP,PM74XT,547.944024,0.000000,1.000000,0.000000,1.000000,-31.767650,-28.824347,0.000000,0.000000
2026-06-18T14:53:15Z,160m,JE4XWS-#,JN3LNI,PM54QH,PM74XT,423.322943,0.000000,1.000000,0.000000,1.000000,-32.029150,-31.766814,0.000000,0.000000
2026-06-18T14:47:00Z,160m,M1GEO-#,G0UFB,JO02EH,IO92,95.573853,1.000000,0.000000,1.000000,0.000000,47.096504,47.760481,0.000000,0.000000
2026-06-18T14:39:00Z,160m,VK5ARG-2,JG3GNU,PF95IT,PM75LM,7761.001766,0.000000,1.000000,0.000000,1.000000,-87.003830,-30.829518,0.000000,0.000000
2026-06-18T14:38:28Z,160m,JA7OXV-#,JG3GNU,QM07LP,PM75LM,585.371567,0.000000,1.000000,0.000000,1.000000,-30.818095,-28.941302,0.000000,0.000000
2026-06-18T14:38:15Z,160m,VR2SWL-#,JG3GNU,OL72CG,PM75LM,2491.138175,0.000000,1.000000,0.000000,1.000000,-37.532982,-30.813378,0.000000,0.000000
2026-06-18T14:38:15Z,160m,DS3PIC-#,JG3GNU,PM36OG,PM75LM,702.867878,0.000000,1.000000,0.000000,1.000000,-30.813378,-28.963690,0.000000,0.000000
2026-06-18T14:38:15Z,160m,JE4XWS-#,JG3GNU,PM54QH,PM75LM,353.240487,0.000000,1.000000,0.000000,1.000000,-31.593680,-30.813378,0.000000,0.000000
2026-06-18T14:36:30Z,160m,M0CRX-#,G8HUL,IO91KF,IO90LS,51.296869,1.000000,0.000000,1.000000,0.000000,49.859132,50.036924,0.000000,0.000000
2026-06-18T14:35:15Z,160m,OX3HI-#,RZ8SFM,GP47PA,OQ57,3897.992607,1.000000,0.000000,1.000000,0.000000,12.519070,45.724001,0.000000,0.000000
2026-06-18T14:30:30Z,160m,M0CRX-#,G6DDN,IO91KF,IO93BS,287.139586,1.000000,0.000000,1.000000,0.000000,49.669955,50.669520,0.000000,0.000000
2026-06-18T14:30:15Z,160m,M0CRX-#,G8VHI,IO91KF,IO92FM,146.446684,1.000000,0.000000,1.000000,0.000000,50.232210,50.702969,0.000000,0.000000
